"Date Inserted","Reporting Date","Sale Month","Store","Artist","Title","ISRC","UPC","Quantity","Team Percentage","Source Type","Country of Sale","Songwriter Royalties Withheld (USD)","Earnings (USD)","Recoup (USD)"
"2026-06-24","2026-06-24","2026-05","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE SET MEET UP (7 DAYS CITGO) v6","QT6G72590256","199939291976","1","100","Song","IN","0.00000","0.000019539604",
"2026-06-24","2026-06-24","2026-05","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE SET MEET UP (7 DAYS CITGO) v6","QT6G72590256","199939291976","1","100","Song","ID","0.00000","0.000046072891",
"2026-06-24","2026-06-24","2026-05","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE SET -MEET UP at 7 DAYS CITGO v3","QT6G72590255","199939291976","4","100","Song","US","0.00000","0.002708023618",
"2026-06-24","2026-06-24","2026-05","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE SET -MEET UP at 7 DAYS CITGO v3","QT6G72590255","199939291976","1","100","Song","IN","0.00000","0.000019539604",
"2026-06-24","2026-06-24","2026-05","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE SET -MEET UP at 7 DAYS CITGO v3","QT6G72590255","199939291976","1","100","Song","ID","0.00000","0.000046072891",
"2026-06-24","2026-06-24","2026-05","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally PIER 21 v1","QT6G72590254","199939291976","4","100","Song","US","0.00000","0.002708023618",
"2026-06-24","2026-06-24","2026-05","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally PIER 21 v1","QT6G72590254","199939291976","1","100","Song","IN","0.00000","0.000019539604",
"2026-06-24","2026-06-24","2026-05","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally PIER 21 v1","QT6G72590254","199939291976","1","100","Song","ID","0.00000","0.000046072891",
"2026-06-24","2026-06-24","2026-05","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally PIER 21 v2","QT6G72590253","199939291976","4","100","Song","US","0.00000","0.002708023618",
"2026-06-24","2026-06-24","2026-05","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally PIER 21 v2","QT6G72590253","199939291976","1","100","Song","IN","0.00000","0.000019539604",
"2026-06-24","2026-06-24","2026-05","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally PIER 21 v2","QT6G72590253","199939291976","1","100","Song","ID","0.00000","0.000046072891",
"2026-06-24","2026-06-24","2026-05","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally SEAWALL BLVD v2","QT6G72590252","199939291976","4","100","Song","US","0.00000","0.002708023618",
"2026-06-24","2026-06-24","2026-05","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally SEAWALL BLVD v2","QT6G72590252","199939291976","1","100","Song","IN","0.00000","0.000019539604",
"2026-06-24","2026-06-24","2026-05","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally SEAWALL BLVD v2","QT6G72590252","199939291976","1","100","Song","ID","0.00000","0.000046072891",
"2026-06-24","2026-06-24","2026-05","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally Day 2 Headley Park Country v1","QT6G72590251","199939291976","4","100","Song","US","0.00000","0.002708023618",
"2026-06-24","2026-06-24","2026-05","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally Day 2 Headley Park Country v1","QT6G72590251","199939291976","1","100","Song","IN","0.00000","0.000019539604",
"2026-06-24","2026-06-24","2026-05","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally Day 2 Headley Park Country v1","QT6G72590251","199939291976","1","100","Song","ID","0.00000","0.000046072891",
"2026-06-24","2026-06-24","2026-05","YouTube (ContentID)","T. Work/The Workman Experience","LONE STAR RALLY DAY 1 Hip Hop Indie","QT6FY2597922","199942850061","8","100","Song","US","0.00000","0.020695243451",
"2026-06-24","2026-06-24","2026-05","YouTube (ContentID)","T. Work/The Workman Experience","LONE STAR RALLY DAY 1 Hip Hop Indie","QT6FY2597922","199942850061","2","100","Song","IL","0.00000","0.000656338501",
"2026-06-24","2026-06-24","2026-05","YouTube (ContentID)","T. Work/The Workman Experience","LONE STAR RALLY DAY 1 Hip Hop Indie","QT6FY2597922","199942850061","0","100","Song","BD","0.00000","0.000073353595",
"2026-06-24","2026-06-24","2026-05","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally INTRO HYPE COUNTRY","QT6FY2597921","199942850061","8","100","Song","US","0.00000","0.020695243451",
"2026-06-24","2026-06-24","2026-05","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally INTRO HYPE COUNTRY","QT6FY2597921","199942850061","2","100","Song","IL","0.00000","0.000656338501",
"2026-06-24","2026-06-24","2026-05","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally INTRO HYPE COUNTRY","QT6FY2597921","199942850061","0","100","Song","BD","0.00000","0.000073353595",
"2026-06-24","2026-06-24","2026-05","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally Country Anthem (Travel Anthem with Southern Rally Energy)","QT6FY2597920","199942850061","8","100","Song","US","0.00000","0.020695243451",
"2026-06-24","2026-06-24","2026-05","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally Country Anthem (Travel Anthem with Southern Rally Energy)","QT6FY2597920","199942850061","2","100","Song","IL","0.00000","0.000656338501",
"2026-06-24","2026-06-24","2026-05","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally Country Anthem (Travel Anthem with Southern Rally Energy)","QT6FY2597920","199942850061","0","100","Song","BD","0.00000","0.000073353595",
"2026-06-24","2026-06-24","2026-05","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy 2","QT6G72590261","199939291976","4","100","Song","US","0.00000","0.003783374738",
"2026-06-24","2026-06-24","2026-05","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy","QT6G72590260","199939291976","4","100","Song","US","0.00000","0.003783374738",
"2026-06-24","2026-06-24","2026-05","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY","QT6G72590259","199939291976","4","100","Song","US","0.00000","0.003783374738",
"2026-06-24","2026-06-24","2026-05","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally LONE STAR NIGHT RIDING","QT6G72590258","199939291976","4","100","Song","US","0.00000","0.003783374738",
"2026-06-24","2026-06-24","2026-05","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE STRAND (NIGHT) + FRIDAY RIDE","QT6G72590257","199939291976","4","100","Song","US","0.00000","0.003783374738",
"2026-06-24","2026-06-24","2026-05","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE SET MEET UP (7 DAYS CITGO) v6","QT6G72590256","199939291976","4","100","Song","US","0.00000","0.003783374738",
"2026-06-24","2026-06-24","2026-05","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE SET -MEET UP at 7 DAYS CITGO v3","QT6G72590255","199939291976","4","100","Song","US","0.00000","0.003783374738",
"2026-06-24","2026-06-24","2026-05","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally PIER 21 v1","QT6G72590254","199939291976","4","100","Song","US","0.00000","0.003783374738",
"2026-06-24","2026-06-24","2026-05","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally PIER 21 v2","QT6G72590253","199939291976","4","100","Song","US","0.00000","0.003783374738",
"2026-06-24","2026-06-24","2026-05","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally SEAWALL BLVD v2","QT6G72590252","199939291976","4","100","Song","US","0.00000","0.003783374738",
"2026-06-24","2026-06-24","2026-05","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally Day 2 Headley Park Country v1","QT6G72590251","199939291976","4","100","Song","US","0.00000","0.003783374738",
"2026-06-24","2026-06-24","2026-05","YouTube (ContentID)","T. Work/The Workman Experience","LONE STAR RALLY DAY 1 Hip Hop Indie","QT6FY2597922","199942850061","1","100","Song","GB","0.00000","0.001288657786",
"2026-06-24","2026-06-24","2026-05","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally INTRO HYPE COUNTRY","QT6FY2597921","199942850061","1","100","Song","GB","0.00000","0.001288657786",
"2026-06-24","2026-06-24","2026-05","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally Country Anthem (Travel Anthem with Southern Rally Energy)","QT6FY2597920","199942850061","1","100","Song","GB","0.00000","0.001288657786",
"2026-06-24","2026-06-24","2026-05","YouTube (Ads)","T. Work/The Workman Experience","ROAD GLIDE LEGACY (Duval to Daytona) rm","QT3F32617486","883086547122","1","100","Song","IT","0.00000","0.003600387253",
"2026-06-24","2026-06-24","2026-05","YouTube (Ads)","T. Work/The Workman Experience","LOW COUNTRY RIDERS","QT3F32617470","883086547122","0","100","Song","IN","0.00000","0.000410436789",
"2026-06-24","2026-06-24","2026-05","YouTube (Ads)","T. Work/The Workman Experience","Horny T Monotony","QT3F32608450","883086604993","1","100","Song","IN","0.00000","0.001745801555",
"2026-06-24","2026-06-24","2026-05","Apple Music","T. Work/The Workman Experience","Lone Star Rally SATURDAY NIGHT Closing Out the Night v4","QZFZ32678227","199934966992","2","100","Song","US","0.00000","0.008562651572",
"2026-06-24","2026-06-24","2026-05","Apple Music","T. Work/The Workman Experience","Lone Star Rally Closing Out the Night v13","QZFZ32678226","199934966992","1","100","Song","US","0.00000","0.004281325786",
"2026-06-24","2026-06-24","2026-05","Apple Music","T. Work/The Workman Experience","24 Hours In The Zone Drill v6","QT6FK2548237","199944510901","3","100","Song","US","0.00000","0.010737817090",
"2026-06-24","2026-06-24","2026-05","Apple Music","T. Work/The Workman Experience","24 Hours In The Zone Anthem Trap v4","QT6FK2548235","199944510901","3","100","Song","US","0.00000","0.010737817090",
"2026-06-24","2026-06-24","2026-05","Apple Music","T. Work/The Workman Experience","24 Hours In The Zone Early Classic Trap v2","QT6FK2548233","199944510901","3","100","Song","US","0.00000","0.010737817090",
"2026-06-18","2026-06-18","2026-04","Facebook (Social Media Pack)","T. Work/The Workman Experience","Lone Star Rally THE SET -MEET UP at 7 DAYS CITGO v3","QT6G72590255","199939291976","1","100","Song","OU","0.00000","0.000028377049",
"2026-06-18","2026-06-18","2026-04","Facebook (Social Media Pack)","T. Work/The Workman Experience","Lone Star Rally PIER 21 v1","QT6G72590254","199939291976","32","100","Song","US","0.00000","0.000908065570",
"2026-06-18","2026-06-18","2026-04","Facebook (Social Media Pack)","T. Work/The Workman Experience","Lone Star Rally PIER 21 v1","QT6G72590254","199939291976","2","100","Song","OU","0.00000","0.000056754098",
"2026-06-18","2026-06-18","2026-04","Facebook (Social Media Pack)","T. Work/The Workman Experience","Lone Star Rally Day 2 Headley Park Country v1","QT6G72590251","199939291976","39","100","Song","US","0.00000","0.001106704913",
"2026-06-18","2026-06-18","2026-04","Facebook (Social Media Pack)","T. Work/The Workman Experience","Lone Star Rally Day 2 Headley Park Country v1","QT6G72590251","199939291976","4","100","Song","OU","0.00000","0.000113508196",
"2026-06-18","2026-06-18","2026-04","Facebook (Social Media Pack)","T. Work/The Workman Experience","Lone Star Rally Instrument v2","QT6G72590250","199939291976","1","100","Song","US","0.00000","0.000028377049",
"2026-06-18","2026-06-18","2026-04","Facebook (Social Media Pack)","T. Work/The Workman Experience","24 Hours In The Zone Anthem Trap v4","QT6FK2548235","199944510901","1","100","Song","OU","0.00000","0.000028377049",
"2026-06-17","2026-06-17","2026-04","Amazon Prime (Streaming)","T. Work/The Workman Experience","Lone Star Rally SATURDAY NIGHT PARTY v1","QZFZ32678229","199934966992","1","100","Song","IN","0.00000","0.000657574040",
"2026-06-17","2026-06-17","2026-04","Tidal","T. Work/The Workman Experience","24 Hours In The Zone Anthem Trap v4","QT6FK2548235","199944510901","13","100","Song","US","0.00000","0.154472498728",
"2026-05-27","2026-05-27","2026-04","Apple Music","T. Work/The Workman Experience","Lone Star Rally SATURDAY NIGHT Closing Out the Night v4","QZFZ32678227","199934966992","14","100","Song","US","0.00000","0.060221156000",
"2026-05-27","2026-05-27","2026-04","Apple Music","T. Work/The Workman Experience","Lone Star Rally Closing Out the Night v13","QZFZ32678226","199934966992","15","100","Song","US","0.00000","0.064522667143",
"2026-05-27","2026-05-27","2026-04","Apple Music","T. Work/The Workman Experience","24 Hours In The Zone Drill v6","QT6FK2548237","199944510901","4","100","Song","US","0.00000","0.014457717991",
"2026-05-27","2026-05-27","2026-04","Apple Music","T. Work/The Workman Experience","24 Hours In The Zone Anthem Trap v4","QT6FK2548235","199944510901","6","100","Song","US","0.00000","0.021686576987",
"2026-05-27","2026-05-27","2026-04","Apple Music","T. Work/The Workman Experience","24 Hours In The Zone Early Classic Trap v2","QT6FK2548233","199944510901","4","100","Song","US","0.00000","0.014457717991",
"2026-05-22","2026-05-22","2026-04","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy 2","QT6G72590261","199939291976","7","100","Song","US","0.00000","0.004532921064",
"2026-05-22","2026-05-22","2026-04","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy 2","QT6G72590261","199939291976","1","100","Song","PT","0.00000","0.000074130323",
"2026-05-22","2026-05-22","2026-04","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy 2","QT6G72590261","199939291976","4","100","Song","IN","0.00000","0.000084701302",
"2026-05-22","2026-05-22","2026-04","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy 2","QT6G72590261","199939291976","21","100","Song","BD","0.00000","0.000452176287",
"2026-05-22","2026-05-22","2026-04","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy","QT6G72590260","199939291976","7","100","Song","US","0.00000","0.004532921064",
"2026-05-22","2026-05-22","2026-04","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy","QT6G72590260","199939291976","1","100","Song","PT","0.00000","0.000074130323",
"2026-05-22","2026-05-22","2026-04","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy","QT6G72590260","199939291976","4","100","Song","IN","0.00000","0.000084701302",
"2026-05-22","2026-05-22","2026-04","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy","QT6G72590260","199939291976","21","100","Song","BD","0.00000","0.000452176287",
"2026-05-22","2026-05-22","2026-04","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY","QT6G72590259","199939291976","7","100","Song","US","0.00000","0.004532921064",
"2026-05-22","2026-05-22","2026-04","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY","QT6G72590259","199939291976","1","100","Song","PT","0.00000","0.000074130323",
"2026-05-22","2026-05-22","2026-04","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY","QT6G72590259","199939291976","4","100","Song","IN","0.00000","0.000084701302",
"2026-05-22","2026-05-22","2026-04","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY","QT6G72590259","199939291976","21","100","Song","BD","0.00000","0.000452176287",
